Fecha,CO,NO2,PM2.5,VEL,DIR,TMP,RS
2025-05-18 21:00:00,0.697,30.89,17.86,1.41,55.6,12.08,0.0
2025-05-18 22:00:00,0.777,29.91,7.38,0.37,111.38,12.19,0.0
2025-05-18 23:00:00,0.686,34.19,8.07,0.91,137.53,12.03,0.0
2025-05-19 00:00:00,0.539,26.75,2.96,0.26,192.53,12.03,0.0
2025-05-19 01:00:00,0.523,19.67,5.02,1.01,280.17,11.7,0.0
2025-05-19 02:00:00,0.61,15.52,7.02,0.91,277.71,11.47,0.0
2025-05-19 03:00:00,0.511,20.74,23.7,1.36,276.16,11.17,0.0
2025-05-19 04:00:00,0.529,18.42,38.79,0.71,275.67,10.62,0.0
2025-05-19 05:00:00,0.845,17.63,31.57,1.19,276.06,10.28,0.0
2025-05-19 06:00:00,2.093,15.71,19.53,0.92,270.67,10.13,0.0
2025-05-19 07:00:00,2.279,8.25,11.88,0.31,220.2,10.16,0.0
2025-05-19 08:00:00,1.901,20.59,26.25,0.64,230.33,10.42,15.7
2025-05-19 09:00:00,1.046,27.38,14.92,0.73,243.25,11.34,97.4
2025-05-19 10:00:00,1.143,30.98,13.0,0.79,140.34,13.49,280.3
2025-05-19 11:00:00,0.966,40.49,20.22,0.98,157.16,15.05,329.4
2025-05-19 12:00:00,0.685,38.81,8.56,0.57,106.03,16.52,410.0
2025-05-19 13:00:00,0.603,27.59,18.13,1.5,105.03,16.48,456.8
2025-05-19 14:00:00,0.568,23.31,18.35,2.17,89.74,16.66,391.3
2025-05-19 15:00:00,0.706,20.39,22.16,2.75,87.32,16.06,356.1
2025-05-19 16:00:00,0.788,29.07,21.74,2.07,84.06,14.78,256.8
2025-05-19 17:00:00,0.878,38.93,20.37,1.16,168.26,15.53,308.9
2025-05-19 18:00:00,1.211,49.71,14.51,1.77,141.71,15.59,176.3
2025-05-19 19:00:00,1.589,53.09,16.33,1.08,109.02,15.24,48.5
2025-05-19 20:00:00,1.433,44.15,17.81,1.06,280.75,14.12,0.0
2025-05-19 21:00:00,1.513,36.73,23.47,0.39,320.5,13.73,0.0
2025-05-19 22:00:00,1.298,34.21,23.2,0.96,262.02,12.95,0.0
2025-05-19 23:00:00,1.177,31.64,23.58,0.79,271.58,12.63,0.0
2025-05-20 00:00:00,1.1195,37.77,19.02,0.66,270.9,12.47,0.0
2025-05-20 01:00:00,1.062,35.4,20.31,0.73,47.83,12.48,0.0
2025-05-20 02:00:00,1.0045,30.94,18.13,0.59,180.86,12.42,0.0
2025-05-20 03:00:00,0.947,27.317500000000003,16.14,0.4,156.1,12.3,0.0
2025-05-20 04:00:00,1.055,23.695,19.86,0.12,261.17,12.04,0.0
2025-05-20 05:00:00,1.539,20.072499999999998,17.47,0.56,330.09,12.0,0.0
2025-05-20 06:00:00,2.075,16.45,9.68,0.59,160.14,11.67,0.0
2025-05-20 07:00:00,1.785,15.51,25.39,0.72,249.2,11.42,0.0
2025-05-20 08:00:00,0.824,22.44,41.7,1.14,260.6,12.75,56.0
2025-05-20 09:00:00,0.655,22.8,12.93,1.01,197.71,16.36,253.4
2025-05-20 10:00:00,0.848,19.67,16.65,1.4,180.0,17.44,521.0
2025-05-20 11:00:00,0.785,30.56,9.31,0.96,126.7,18.68,734.8
2025-05-20 12:00:00,0.613,29.23,17.55,2.55,79.28,18.31,835.0
2025-05-20 13:00:00,0.614,19.41,14.55,2.82,46.22,17.74,643.5
2025-05-20 14:00:00,0.672,20.39,5.18,2.64,52.58,18.91,804.3
2025-05-20 15:00:00,0.733,27.2,14.6,2.04,81.48,18.6,349.1
2025-05-20 16:00:00,0.825,33.57,10.57,1.36,171.13,18.28,200.1
2025-05-20 17:00:00,1.307,29.39,11.96,1.62,182.84,16.49,29.2
2025-05-20 18:00:00,0.936,41.89,22.09,1.59,213.15,14.05,75.6
2025-05-20 19:00:00,1.222,41.67,11.38,0.75,205.68,14.32,46.9
2025-05-20 20:00:00,1.558,32.32,20.58,0.53,255.83,14.12,0.0
2025-05-20 21:00:00,1.503,31.09,17.97,1.4,265.43,13.41,0.0
2025-05-20 22:00:00,1.179,29.89,13.2,0.3,248.52,13.01,0.0
2025-05-20 23:00:00,1.307,30.9,1.92,0.29,114.19,13.05,0.0
2025-05-21 00:00:00,1.004,28.21,2.03,0.63,256.87,12.86,0.0
2025-05-21 01:00:00,0.499,27.61,3.87,0.53,265.23,12.65,0.0
2025-05-21 02:00:00,0.355,15.73,3.55,0.43,268.89,12.39,0.0
2025-05-21 03:00:00,0.443,10.9,19.41,1.38,334.17,12.06,0.0
2025-05-21 04:00:00,0.525,19.27,17.39,1.23,276.83,11.59,0.0
2025-05-21 05:00:00,1.017,19.13,24.37,0.42,226.82,11.53,0.0
2025-05-21 06:00:00,1.668,17.98,36.89,0.89,269.72,11.27,0.0
2025-05-21 07:00:00,1.814,13.27,11.89,0.75,255.11,11.03,0.0
2025-05-21 08:00:00,1.632,22.04,26.21,0.25,117.67,11.37,54.4
2025-05-21 09:00:00,1.023,32.16,4.5,0.21,181.96,14.09,247.9
2025-05-21 10:00:00,0.595,24.37,14.81,1.17,106.6,16.74,500.0
2025-05-21 11:00:00,0.576,12.32,6.68,1.77,98.5,17.14,782.9
2025-05-21 12:00:00,0.53,11.85,14.16,1.11,59.39,18.56,929.6
2025-05-21 13:00:00,0.459,10.22,2.8,2.64,35.51,18.51,736.5
2025-05-21 14:00:00,0.388,9.06,7.81,2.15,61.89,19.26,800.6
2025-05-21 15:00:00,0.317,11.55,2.82,2.85,87.81,19.74,917.2
2025-05-21 16:00:00,0.276,16.32,7.33,2.77,85.92,19.53,560.9
2025-05-21 17:00:00,0.418,18.66,6.99,2.6,69.23,18.51,347.8
2025-05-21 18:00:00,0.744,23.33,9.71,2.42,88.75,17.81,93.2
2025-05-21 19:00:00,0.528,27.59,5.29,1.82,150.31,16.48,5.8
2025-05-21 20:00:00,0.804,28.38,3.98,1.39,239.66,15.66,0.0
2025-05-21 21:00:00,0.818,27.09,16.87,2.22,201.15,14.79,0.0
2025-05-21 22:00:00,0.541,25.33,11.9,1.7,230.29,14.29,0.0
2025-05-21 23:00:00,0.342,21.16,11.3,1.6,237.18,13.94,0.0
2025-05-22 00:00:00,0.366,16.43,7.38,1.6,265.12,13.31,0.0
2025-05-22 01:00:00,0.39,16.2,4.94,1.31,274.6,12.69,0.0
2025-05-22 02:00:00,0.41400000000000003,16.24,6.74,0.31,201.51,12.37,0.0
2025-05-22 03:00:00,0.438,16.1775,17.31,0.51,168.95,11.94,0.0
2025-05-22 04:00:00,0.456,16.115,33.03,0.42,258.13,11.65,0.0
2025-05-22 05:00:00,0.771,16.0525,44.51,0.59,274.79,11.47,0.0
2025-05-22 06:00:00,1.828,15.99,6.24,1.03,268.77,11.19,0.0
2025-05-22 07:00:00,2.407,10.74,15.79,0.39,241.76,11.11,0.0
2025-05-22 08:00:00,1.513,22.49,12.18,0.36,207.65,11.83,54.5
2025-05-22 09:00:00,0.285,31.79,9.2,0.54,162.93,13.87,208.7
2025-05-22 10:00:00,0.281,11.04,9.59,0.54,269.59,16.41,353.2
2025-05-22 11:00:00,0.24,10.11,12.38,1.5,57.82,18.39,757.6
2025-05-22 12:00:00,0.209,10.76,6.59,2.52,43.15,18.32,881.4
2025-05-22 13:00:00,0.223,6.9,8.58,3.35,67.69,19.4,999.1
2025-05-22 14:00:00,0.223,8.61,5.27,2.86,92.98,20.11,1072.8
2025-05-22 15:00:00,0.244,9.43,20.25,3.86,75.31,20.33,915.7
2025-05-22 16:00:00,0.276,9.67,10.17,3.2,62.97,20.27,768.7
2025-05-22 17:00:00,0.354,12.2,13.2,2.96,78.69,20.33,481.3
2025-05-22 18:00:00,0.607,20.31,3.71,2.24,71.05,20.07,336.1
2025-05-22 19:00:00,0.734,33.92,7.41,2.79,67.25,18.84,108.2
2025-05-22 20:00:00,0.856,39.3,0.5,2.29,35.1,17.29,0.0
2025-05-22 21:00:00,0.497,38.61,1.83,2.01,77.27,16.52,0.0
2025-05-22 22:00:00,0.651,28.6,7.37,1.4,69.71,15.38,0.0
2025-05-22 23:00:00,0.532,24.28,3.31,0.38,45.41,15.13,0.0
2025-05-23 00:00:00,0.382,22.95,4.21,1.48,259.39,14.2,0.0
2025-05-23 01:00:00,0.278,22.38,1.23,1.06,256.39,13.82,0.0
2025-05-23 02:00:00,0.228,18.88,1.74,1.7,215.38,14.14,0.0
2025-05-23 03:00:00,0.236,15.4,8.11,1.56,219.44,13.83,0.0
2025-05-23 04:00:00,0.203,16.67,6.61,1.79,210.29,13.59,0.0
2025-05-23 05:00:00,0.351,16.82,2.34,1.55,216.52,13.34,0.0
2025-05-23 06:00:00,0.934,20.24,12.81,1.71,229.17,13.56,0.0
2025-05-23 07:00:00,1.067,24.14,10.21,1.21,234.85,13.42,0.0
2025-05-23 08:00:00,0.519,24.58,6.8,0.5,219.24,13.28,28.6
2025-05-23 09:00:00,0.257,19.57,8.22,0.64,178.63,14.83,209.4
2025-05-23 10:00:00,0.232,11.59,4.89,0.33,152.9,18.33,474.2
2025-05-23 11:00:00,0.245,8.44,15.99,1.73,117.17,17.66,388.5
2025-05-23 12:00:00,0.154,9.44,13.19,1.87,105.5,18.19,662.0
2025-05-23 13:00:00,0.149,6.97,5.49,2.27,121.45,18.87,557.7
2025-05-23 14:00:00,0.184,6.8,10.11,2.56,127.41,19.37,863.8
2025-05-23 15:00:00,0.189,7.04,16.91,2.9,100.79,20.24,988.4
2025-05-23 16:00:00,0.158,9.3,11.23,1.61,94.2,20.4,452.2
2025-05-23 17:00:00,0.251,8.68,5.71,2.05,103.69,20.36,470.7
2025-05-23 18:00:00,0.358,14.48,8.29,2.4,88.14,20.38,370.2
2025-05-23 19:00:00,0.378,26.18,9.62,2.31,95.87,19.86,137.4
2025-05-23 20:00:00,0.541,29.58,1.99,2.3,75.6,17.74,0.0
2025-05-23 21:00:00,0.626,31.42,2.51,0.98,117.75,16.87,0.0
2025-05-23 22:00:00,0.601,27.79,2.69,0.2,356.77,16.07,0.0
2025-05-23 23:00:00,0.542,24.98,2.64,0.74,292.93,14.85,0.0
2025-05-24 00:00:00,0.45675000000000004,22.46,4.18,1.51,269.58,14.06,0.0
2025-05-24 01:00:00,0.37150000000000005,23.73,0.52,1.46,278.24,13.92,0.0
2025-05-24 02:00:00,0.28625,16.28,1.81,1.76,245.18,13.82,0.0
2025-05-24 03:00:00,0.201,17.012500000000003,7.48,2.51,229.69,13.48,0.0
2025-05-24 04:00:00,0.17,17.745,4.03,2.29,216.38,13.18,0.0
2025-05-24 05:00:00,0.271,18.4775,4.74,2.07,219.22,13.05,0.0
2025-05-24 06:00:00,0.522,19.21,6.71,1.75,221.08,13.31,0.0
2025-05-24 07:00:00,0.613,21.83,10.49,2.03,226.84,13.33,0.0
2025-05-24 08:00:00,0.41,23.95,17.92,1.71,210.56,13.55,29.9
2025-05-24 09:00:00,0.292,18.44,15.37,1.99,210.88,14.5,210.8
2025-05-24 10:00:00,0.311,12.7,11.6,2.4,230.51,16.73,418.6
2025-05-24 11:00:00,0.329,12.04,9.79,1.23,134.16,18.48,555.7
2025-05-24 12:00:00,0.267,11.61,13.11,1.21,148.66,19.38,805.4
2025-05-24 13:00:00,0.278,9.81,5.5,1.16,220.74,19.6,824.1
2025-05-24 14:00:00,0.272,9.67,8.57,1.89,74.79,19.42,584.5
2025-05-24 15:00:00,0.27,8.44,14.78,2.17,65.19,19.4,376.1
2025-05-24 16:00:00,0.292,11.4,10.74,2.94,47.93,19.79,482.0
2025-05-24 17:00:00,0.34,11.9,12.32,3.04,66.85,18.92,231.0
2025-05-24 18:00:00,0.577,16.64,12.36,2.18,57.4,18.06,158.4
2025-05-24 19:00:00,0.711,36.39,10.04,1.85,76.38,17.51,52.1
2025-05-24 20:00:00,0.784,37.45,5.14,1.64,64.12,15.82,0.0
2025-05-24 21:00:00,0.919,33.85,14.14,1.4,83.75,15.39,0.0
2025-05-24 22:00:00,0.642,30.06,9.86,1.08,134.84,14.81,0.0
2025-05-24 23:00:00,0.466,27.48,10.93,0.91,158.55,14.7,0.0
2025-05-25 00:00:00,0.499,25.5,4.56,0.99,133.72,14.4,0.0
2025-05-25 01:00:00,0.521,17.98,3.64,0.22,164.1,14.17,0.0
2025-05-25 02:00:00,0.512,24.9,6.04,0.6,236.25,13.48,0.0
2025-05-25 03:00:00,0.345,21.42,6.09,0.83,110.32,13.05,0.0
2025-05-25 04:00:00,0.441,16.31,1.58,0.74,198.43,12.95,0.0
2025-05-25 05:00:00,0.513,19.5,8.57,0.98,260.28,12.55,0.0
2025-05-25 06:00:00,0.569,16.16,16.12,0.38,20.19,11.94,0.0
2025-05-25 07:00:00,0.51,17.45,20.7,0.44,277.94,11.7,0.0
2025-05-25 08:00:00,0.505,14.84,11.08,1.14,32.49,12.28,50.0
2025-05-25 09:00:00,0.569,14.85,24.93,1.29,61.38,14.19,253.5
2025-05-25 10:00:00,0.323,18.97,12.28,1.53,147.09,16.06,479.2
2025-05-25 11:00:00,0.447,11.98,11.32,1.74,85.9,16.97,555.8
2025-05-25 12:00:00,0.432,18.19,14.62,1.47,61.85,17.54,489.9
2025-05-25 13:00:00,0.376,17.33,15.69,1.87,69.38,17.75,412.7
2025-05-25 14:00:00,0.312,13.08,12.71,3.12,79.97,17.3,557.2
2025-05-25 15:00:00,0.306,10.26,1.96,1.91,38.47,18.51,658.7
2025-05-25 16:00:00,0.373,11.68,14.53,1.88,87.38,19.12,497.9
2025-05-25 17:00:00,0.442,16.3,8.63,2.43,81.82,18.06,382.8
2025-05-25 18:00:00,0.56,20.11,4.23,2.73,69.15,16.76,117.9
2025-05-25 19:00:00,0.559,28.13,2.48,2.26,44.14,15.5,41.5
2025-05-25 20:00:00,0.427,29.88,4.51,1.63,76.52,15.15,0.0
2025-05-25 21:00:00,0.368,25.06,15.71,1.82,83.8,14.05,0.0
2025-05-25 22:00:00,0.308,22.57,4.02,1.82,86.04,13.33,0.0
2025-05-25 23:00:00,0.33,23.7,7.41,1.79,91.01,13.08,0.0
2025-05-26 00:00:00,0.311,23.02,4.02,1.4,92.98,12.96,0.0
2025-05-26 01:00:00,0.29200000000000004,21.65,9.61,1.09,147.21,13.02,0.0
2025-05-26 02:00:00,0.273,15.81,5.55,0.98,92.56,12.9,0.0
2025-05-26 03:00:00,0.254,16.14,4.76,1.03,115.93,12.89,0.0
2025-05-26 04:00:00,0.276,16.47,3.78,0.6,105.79,12.81,0.0
2025-05-26 05:00:00,0.314,16.8,17.62,0.8,153.81,12.72,0.0
2025-05-26 06:00:00,0.451,17.13,11.81,0.99,124.75,12.56,0.0
2025-05-26 07:00:00,0.914,20.24,28.57,1.26,103.6,12.06,0.0
2025-05-26 08:00:00,0.749,17.62,21.51,1.3,63.39,12.04,31.7
2025-05-26 09:00:00,0.758,17.08,11.41,1.08,111.03,13.42,197.8
2025-05-26 10:00:00,0.655,19.08,26.09,1.47,95.43,13.83,198.4
2025-05-26 11:00:00,0.744,19.23,18.29,1.46,74.47,15.16,358.6
2025-05-26 12:00:00,0.653,25.52,13.35,1.96,80.79,15.04,430.8
2025-05-26 13:00:00,0.472,30.63,20.64,1.95,79.49,16.11,659.5
2025-05-26 14:00:00,0.482,23.77,4.68,1.6,112.82,18.17,608.1
2025-05-26 15:00:00,0.551,21.66,6.86,2.54,90.48,18.0,581.0
2025-05-26 16:00:00,0.46,23.77,16.89,2.86,56.26,17.6,653.4
2025-05-26 17:00:00,0.647,24.96,11.38,2.31,47.95,17.97,344.7
2025-05-26 18:00:00,0.701,29.9,3.08,2.47,102.4,16.58,159.9
2025-05-26 19:00:00,0.691,33.74,8.91,1.93,147.56,15.44,27.3
2025-05-26 20:00:00,0.566,36.66,1.99,1.68,137.61,14.84,0.0
2025-05-26 21:00:00,0.39,32.51,2.32,1.25,86.87,14.17,0.0
2025-05-26 22:00:00,0.384,24.51,9.97,1.66,83.19,13.24,0.0
2025-05-26 23:00:00,0.31,24.0,6.76,1.51,111.78,12.74,0.0
2025-05-27 00:00:00,0.306,18.7,4.45,1.71,98.41,12.79,0.0
2025-05-27 01:00:00,0.272,16.63,1.84,1.43,97.81,12.66,0.0
2025-05-27 02:00:00,0.256,19.87,11.18,0.45,83.74,12.67,0.0
2025-05-27 03:00:00,0.259,17.49,6.22,0.94,162.95,11.97,0.0
2025-05-27 04:00:00,0.35,15.77,4.68,0.94,256.26,11.72,0.0
2025-05-27 05:00:00,0.418,16.92,8.63,0.91,268.75,11.81,0.0
2025-05-27 06:00:00,0.616,20.63,28.95,0.64,243.42,11.34,0.0
2025-05-27 07:00:00,0.857,17.76,17.64,0.34,267.81,11.06,0.0
2025-05-27 08:00:00,0.691,20.42,17.98,1.57,279.53,11.08,34.7
2025-05-27 09:00:00,0.868,21.5,14.85,0.69,189.37,14.43,264.5
2025-05-27 10:00:00,0.488,29.08,8.96,1.34,162.32,16.67,516.6
2025-05-27 11:00:00,0.305,18.22,10.97,1.93,68.02,17.0,719.7
2025-05-27 12:00:00,0.303,8.68,5.25,1.29,42.11,18.82,904.2
2025-05-27 13:00:00,0.296,9.77,11.22,2.04,69.81,19.87,916.2
2025-05-27 14:00:00,0.343,8.32,17.0,2.9,79.89,19.18,516.8
2025-05-27 15:00:00,0.382,12.18,23.19,2.45,82.48,19.43,526.2
2025-05-27 16:00:00,0.424,15.89,11.51,1.9,65.26,19.88,444.3
2025-05-27 17:00:00,0.497,17.96,15.7,2.27,53.02,19.62,312.6
2025-05-27 18:00:00,0.686,26.26,10.89,2.18,19.12,19.75,351.3
2025-05-27 19:00:00,0.747,37.91,10.01,2.27,87.03,18.12,93.8
2025-05-27 20:00:00,0.728,37.7,8.75,1.51,104.18,15.44,0.0
2025-05-27 21:00:00,0.689,33.68,14.46,1.25,117.34,14.87,0.0
2025-05-27 22:00:00,0.52,32.65,9.31,0.61,81.87,14.27,0.0
2025-05-27 23:00:00,0.552,30.95,11.54,1.38,77.28,13.75,0.0
2025-05-28 00:00:00,0.506,25.11,10.44,0.25,154.72,13.3,0.0
2025-05-28 01:00:00,0.46,23.84,3.29,0.82,257.47,13.1,0.0
2025-05-28 02:00:00,0.41400000000000003,26.25,9.29,0.85,274.32,12.99,0.0
2025-05-28 03:00:00,0.368,23.740000000000002,15.74,0.14,219.66,13.25,0.0
2025-05-28 04:00:00,0.468,21.23,17.85,1.8,276.02,12.62,0.0
2025-05-28 05:00:00,0.737,18.72,5.62,0.96,279.73,12.13,0.0
2025-05-28 06:00:00,1.501,16.21,11.67,0.53,242.78,11.83,0.0
2025-05-28 07:00:00,1.385,11.58,10.26,0.57,277.28,11.71,0.0
2025-05-28 08:00:00,0.522,18.75,14.78,0.44,235.57,12.14,37.2
2025-05-28 09:00:00,0.321,15.12,11.85,0.28,184.25,16.01,262.7
2025-05-28 10:00:00,0.285,8.74,5.63,0.41,261.1,18.11,514.2
2025-05-28 11:00:00,0.299,10.23,5.73,1.06,84.96,19.17,741.1
2025-05-28 12:00:00,0.244,11.91,7.26,1.58,111.81,19.73,639.1
2025-05-28 13:00:00,0.232,8.77,11.74,1.9,105.36,19.98,433.9
2025-05-28 14:00:00,0.241,9.85,6.4,2.78,73.13,20.22,538.8
2025-05-28 15:00:00,0.31,11.87,5.1,2.68,73.04,20.05,404.0
2025-05-28 16:00:00,0.421,13.0,6.97,3.06,80.43,19.83,254.3
2025-05-28 17:00:00,0.481,15.14,3.51,2.75,64.43,19.43,189.5
2025-05-28 18:00:00,0.647,18.81,1.79,3.29,10.65,18.02,129.3
2025-05-28 19:00:00,0.504,28.92,1.79,2.19,27.58,17.84,63.0
2025-05-28 20:00:00,0.448,25.69,4.87,1.57,65.59,17.07,0.0
2025-05-28 21:00:00,0.288,25.2,0.36,1.91,57.56,16.12,0.0
2025-05-28 22:00:00,0.551,19.63,0.63,1.61,63.03,15.71,0.0
2025-05-28 23:00:00,0.386,22.75,2.74,0.46,321.9,14.89,0.0
2025-05-29 00:00:00,0.237,20.47,1.05,1.49,251.04,13.8,0.0
2025-05-29 01:00:00,0.226,16.13,6.54,1.97,219.27,14.16,0.0
2025-05-29 02:00:00,0.175,14.6,5.5,2.26,228.06,14.31,0.0
2025-05-29 03:00:00,0.255,14.74,6.07,0.76,237.59,13.84,0.0
2025-05-29 04:00:00,0.394,12.84,25.0,1.63,216.08,13.91,0.0
2025-05-29 05:00:00,0.577,18.27,16.97,1.88,228.08,13.83,0.0
2025-05-29 06:00:00,1.5,17.07,2.81,1.3,249.59,13.24,0.0
2025-05-29 07:00:00,1.648,16.25,20.47,1.71,276.41,12.54,0.0
2025-05-29 08:00:00,0.601,23.45,13.94,0.37,205.77,13.54,56.2
2025-05-29 09:00:00,0.35,21.17,12.04,1.03,218.98,15.84,218.1
2025-05-29 10:00:00,0.292,12.27,9.05,2.36,226.3,17.61,502.8
2025-05-29 11:00:00,0.287,8.5,5.49,1.02,127.23,19.56,745.4
2025-05-29 12:00:00,0.329,11.21,8.13,1.99,116.69,19.49,734.0
2025-05-29 13:00:00,0.311,11.78,6.29,2.38,83.98,19.92,641.0
2025-05-29 14:00:00,0.313,8.83,0.73,3.02,84.53,19.66,676.3
2025-05-29 15:00:00,0.296,9.27,12.19,3.38,70.16,20.25,696.6
2025-05-29 16:00:00,0.276,9.34,13.08,3.67,76.86,19.95,602.3
2025-05-29 17:00:00,0.392,11.42,6.62,3.0,115.44,18.71,190.4
2025-05-29 18:00:00,0.896,14.98,4.58,2.28,92.85,17.97,170.1
2025-05-29 19:00:00,1.201,34.98,4.78,0.58,98.57,18.79,110.2
2025-05-29 20:00:00,0.733,34.3,3.98,1.23,341.46,17.08,0.0
2025-05-29 21:00:00,0.549,30.87,0.89,1.67,12.64,16.37,0.0
2025-05-29 22:00:00,0.582,28.2,5.53,1.12,282.28,15.35,0.0
2025-05-29 23:00:00,0.509,27.47,6.05,2.13,278.13,14.08,0.0
2025-05-30 00:00:00,0.442,24.26,6.75,0.78,290.11,14.06,0.0
2025-05-30 01:00:00,0.375,20.34,4.74,1.35,271.37,13.64,0.0
2025-05-30 02:00:00,0.308,17.17,4.33,2.03,240.89,13.96,0.0
2025-05-30 03:00:00,0.241,18.3675,11.69,1.16,235.69,14.08,0.0
2025-05-30 04:00:00,0.265,19.565,3.85,1.64,228.05,13.98,0.0
2025-05-30 05:00:00,0.411,20.762500000000003,9.41,2.27,216.45,13.5,0.0
2025-05-30 06:00:00,0.768,21.96,12.92,2.29,227.61,13.05,0.0
2025-05-30 07:00:00,0.723,24.31,15.69,2.29,230.1,12.86,0.0
2025-05-30 08:00:00,0.611,23.36,12.72,1.96,217.85,13.48,52.1
2025-05-30 09:00:00,0.364,21.92,16.13,2.15,214.78,16.03,265.7
2025-05-30 10:00:00,0.305,12.82,10.05,0.87,225.33,18.19,507.8
2025-05-30 11:00:00,0.284,10.02,9.54,1.58,93.72,18.75,736.7
2025-05-30 12:00:00,0.296,8.39,19.18,2.37,94.31,19.4,828.5
2025-05-30 13:00:00,0.284,10.58,17.53,3.13,95.36,19.46,825.8
2025-05-30 14:00:00,0.437,8.41,10.14,2.17,102.52,19.07,434.8
2025-05-30 15:00:00,0.588,21.13,24.42,1.97,87.47,19.3,413.4
2025-05-30 16:00:00,0.606,32.45,16.71,2.09,66.18,19.17,357.4
2025-05-30 17:00:00,0.623,31.13,17.04,2.74,44.33,18.17,265.6
2025-05-30 18:00:00,0.613,38.11,13.26,1.85,70.77,17.03,164.3
2025-05-30 19:00:00,0.635,40.61,12.38,2.0,93.58,16.01,66.9
2025-05-30 20:00:00,0.831,39.96,4.98,1.66,78.92,14.44,0.0
2025-05-30 21:00:00,0.75,40.71,16.04,1.58,87.49,14.08,0.0
2025-05-30 22:00:00,0.618,37.43,10.85,1.7,69.93,13.82,0.0
2025-05-30 23:00:00,0.699,33.73,9.95,1.52,85.27,13.39,0.0
2025-05-31 00:00:00,0.644,32.15,7.98,1.12,92.96,13.2,0.0
2025-05-31 01:00:00,0.416,28.51,4.85,0.74,102.83,13.39,0.0
2025-05-31 02:00:00,0.371,26.41,7.06,1.02,75.24,13.14,0.0
2025-05-31 03:00:00,0.338,22.58,8.48,1.09,94.17,12.81,0.0
2025-05-31 04:00:00,0.331,19.98,7.04,1.15,96.18,12.62,0.0
2025-05-31 05:00:00,0.372,21.12,11.74,1.39,93.28,12.34,0.0
2025-05-31 06:00:00,0.48,22.18,16.61,1.25,70.68,12.38,0.0
2025-05-31 07:00:00,0.688,21.03,20.9,0.89,98.85,12.44,0.0
2025-05-31 08:00:00,0.814,19.16,10.36,1.27,98.73,12.39,19.3
2025-05-31 09:00:00,0.721,19.11,13.41,0.45,118.46,13.65,170.1
2025-05-31 10:00:00,0.607,18.79,22.83,1.55,62.23,14.8,369.1
2025-05-31 11:00:00,0.338,22.44,16.97,1.85,88.66,16.21,578.2
2025-05-31 12:00:00,0.364,13.45,10.25,1.2,82.13,17.33,504.1
2025-05-31 13:00:00,0.488,13.46,5.68,0.99,78.55,19.5,760.5
2025-05-31 14:00:00,0.473,20.33,9.58,1.98,80.91,19.19,471.7
2025-05-31 15:00:00,0.481,19.08,10.24,2.39,66.13,18.83,421.5
2025-05-31 16:00:00,0.503,19.62,16.38,1.73,195.46,16.54,91.0
2025-05-31 17:00:00,0.875,17.3,11.12,0.5,134.96,16.49,200.1
2025-05-31 18:00:00,0.797,32.56,10.18,1.02,212.34,15.76,134.0
2025-05-31 19:00:00,0.645,33.95,2.55,1.59,148.26,14.23,48.6
2025-05-31 20:00:00,0.641,32.17,2.54,1.05,136.93,14.29,0.0
2025-05-31 21:00:00,0.489,30.53,0.01,1.44,96.34,13.65,0.0
2025-05-31 22:00:00,0.464,25.39,5.18,1.74,66.03,12.82,0.0
2025-05-31 23:00:00,0.461,25.96,7.47,1.68,92.75,12.3,0.0
2025-06-01 00:00:00,0.46775,24.96,7.81,1.27,76.37,12.22,0.0
2025-06-01 01:00:00,0.47450000000000003,23.43,10.61,1.36,103.32,12.14,0.0
2025-06-01 02:00:00,0.48125,19.69,5.45,1.15,88.71,12.25,0.0
2025-06-01 03:00:00,0.488,19.89,8.63,0.86,109.45,12.27,0.0
2025-06-01 04:00:00,0.463,20.09,2.85,1.03,146.57,12.31,0.0
2025-06-01 05:00:00,0.426,20.29,2.32,0.9,141.12,12.34,0.0
2025-06-01 06:00:00,0.505,20.49,13.33,0.97,123.82,12.33,0.0
2025-06-01 07:00:00,0.861,19.66,15.1,0.53,136.28,12.19,0.0
2025-06-01 08:00:00,0.72,16.16,17.95,0.78,111.89,12.28,29.2
2025-06-01 09:00:00,0.507,18.82,11.53,0.97,143.76,13.79,202.6
2025-06-01 10:00:00,0.359,14.59,5.67,1.26,134.64,15.8,422.2
2025-06-01 11:00:00,0.299,11.6,16.19,1.31,78.15,17.8,687.8
2025-06-01 12:00:00,0.257,9.64,8.88,0.96,59.35,18.55,750.1
2025-06-01 13:00:00,0.266,7.42,3.17,1.67,99.2,18.83,499.5
2025-06-01 14:00:00,0.282,6.36,8.45,2.35,80.86,18.95,537.9
2025-06-01 15:00:00,0.276,8.07,5.41,2.63,62.95,19.95,687.4
2025-06-01 16:00:00,0.282,9.3,6.95,3.36,60.42,18.86,329.1
2025-06-01 17:00:00,0.418,8.86,2.2,2.8,69.26,18.15,157.6
2025-06-01 18:00:00,0.471,17.22,0.58,2.42,79.79,17.62,160.4
2025-06-01 19:00:00,0.539,25.87,1.99,1.28,47.54,17.08,71.6
2025-06-01 20:00:00,0.382,27.64,1.07,2.07,88.41,16.21,0.0
2025-06-01 21:00:00,0.36,21.98,1.05,1.33,74.35,15.43,0.0
2025-06-01 22:00:00,0.604,19.53,5.53,1.02,71.75,15.27,0.0
2025-06-01 23:00:00,0.223,21.05,4.16,0.72,31.47,15.15,0.0
